feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,Genre
-71.43766,42.770603,-12.394211,27.96979,-1.9970767,11.917633,-5.066558,11.3386545,-5.473078,7.81376,-4.569198,6.565175,-5.6623707,0.014803114,-0.008014518,0.011918964,0.0077350936,0.0028760775,-0.0038627598,-0.006506355,-0.0055395607,-0.0012139447,-0.0036073863,-0.0048155147,-0.0101376055,-0.0057713627,-0.015135825,-0.0013776865,-0.004824392,-0.0032119139,0.0003569977,-0.0040819813,0.0018785057,-0.0026817122,-0.00089937454,0.0021808837,0.0029811542,-2.8127954e-05,0.0035034248,metal
-72.37298,60.707626,-17.652367,18.890251,-12.307204,15.148015,-5.866214,15.186551,-3.6766484,7.3290615,-5.6597686,9.615422,0.8237738,0.001951458,-0.011405675,0.0026518821,-0.0006797522,0.0018937846,0.0033159845,-0.0029348359,-0.0007885529,0.0031148917,0.008606118,0.00093396433,-0.0033327008,-0.00706608,-0.0071992883,-0.0069107953,0.003726975,-0.005679642,0.003207278,-0.0013147108,-9.854819e-05,-0.0021311836,0.0010286984,-0.0018718746,0.0014903501,-0.0017254015,0.0005063677,metal
-98.801155,39.05341,-17.109825,43.36095,6.0674577,13.006097,-3.3998785,13.75731,-4.444809,4.519162,-1.6182387,5.146594,-5.674753,0.0016603786,-0.0068471846,-0.0111878775,-0.005036757,-0.000120421115,0.003054507,0.0071586967,-0.0035232687,0.0053812545,-0.0012965453,0.0010076666,-0.0050872248,0.0029789084,0.10807404,0.0025663325,-0.0033148462,-0.0066201785,-0.009022372,-0.0022662373,-0.004725889,0.0015626024,-0.003285023,0.00024071767,-0.0025527265,-0.0022614032,-0.0034558314,metal
-84.62347,61.73126,-11.020708,34.043674,-4.811869,17.847853,-3.172642,9.49731,1.565645,8.313316,-4.6955976,6.2499104,-2.44734,-0.06224746,0.03569433,0.002609498,-0.015795795,0.018188724,-0.010827589,0.005022736,0.0012335877,0.002608274,0.00013988072,0.005898407,-0.0037648038,0.0037200106,-0.022567475,-0.01063797,0.007961531,-0.0017040239,-0.0005885224,0.001952748,0.0034293446,-0.0024334248,0.001911854,-0.0015588959,0.0029694345,-0.0008212161,0.0010227908,metal
-72.46197,42.913006,-21.122597,24.840961,-0.64776087,14.747662,1.1958264,11.393806,-6.587755,9.70035,-3.069132,6.7166157,-6.1808934,0.007865287,-0.044702582,0.02477881,-0.01287097,0.008275154,0.008228651,-0.008510443,0.0053295414,-0.0006388115,0.0011281677,-0.0014514304,0.0019319708,0.0020092728,0.008447717,-0.014597914,0.007168161,-0.005509927,0.0017030418,-0.0005979145,0.0013352628,-0.0022537902,-0.0065920153,-0.0022946675,-0.0039443336,-0.00257296,0.0023542773,metal
-86.391525,58.70294,-27.487215,29.416904,0.6019389,11.122346,1.0500985,11.642764,-6.7320743,9.140105,-4.831073,5.9313335,-5.6534543,0.025297167,-0.010547838,0.010137449,-0.016107526,-0.009025022,-0.0044537154,0.0044366415,0.003476661,-0.0011942318,-0.012878739,-0.012245193,-0.010866363,-0.0055550607,-0.0137727745,0.0058309822,-0.0025206767,-0.0026924305,-0.00047662077,-0.0018937765,0.0035853656,0.0005634526,-3.547698e-06,0.0019386556,0.00081686076,-0.00018573471,-0.0002566043,metal
-80.94994,50.195892,-27.004087,24.802048,-0.16787277,12.837089,-3.6876216,13.737332,-4.371765,12.055633,-4.066149,5.2899876,-9.042362,0.019376213,-0.04231081,0.02205727,-0.0074850786,-0.008925238,0.0067713885,-0.00017907521,-4.9869126e-05,-0.00043689384,-0.0019584433,-0.0014483477,-0.0029315022,0.002040998,-0.01104634,0.001627743,-0.0013917078,-0.002317314,0.0011697339,0.0010350037,1.6602453e-05,-0.0018491568,-0.0028337361,-0.0002894763,0.00224671,-0.00012167074,-0.00011961892,metal
-92.36616,45.181362,-21.6196,27.962967,-1.0481449,8.296336,-3.444823,9.499357,-5.0528135,7.9881816,-7.343843,6.1534214,-7.714026,0.010135696,0.004861347,0.00047414357,-0.010746673,-0.014168559,0.0098695215,0.012808812,-0.0020743224,-0.009460232,0.0013516512,0.007466425,0.00090152683,-0.0029829808,-0.0044732457,-0.0062824334,0.005700619,-0.010084928,0.0015292588,5.4072705e-05,0.003449862,0.0013919858,0.0028509784,-0.00024812366,0.0016204253,-0.0012898108,0.005498878,metal
-77.82663,42.287006,-18.994957,26.48181,-0.8023556,13.680497,0.14841653,13.202735,-3.2198014,9.39902,-5.869045,5.297756,-7.3652844,0.009537185,-0.00062516413,-0.019833036,-0.00030685632,0.0019428949,0.018780254,0.009510423,0.0045412304,0.0006270206,0.005661218,0.008393941,0.008038209,-0.0009416505,0.004241889,-0.007435031,0.012022371,-0.004039447,0.0044026207,-0.0064989296,-0.0025368263,0.0021724608,0.0022463454,-2.313158e-05,-0.0020368425,-0.0018038289,-0.002329304,metal
-104.38388,52.92393,-21.044153,30.660631,-1.9984905,9.156782,-0.5211259,10.541815,-7.288703,8.507936,-6.6874523,6.5249586,-8.532207,0.030483391,-0.03294885,0.0064612846,-0.011326405,-0.006890808,0.008068654,0.0032167966,0.012465332,-0.004816607,-0.0063975253,-0.011388473,-0.009623832,-7.8262325e-05,-0.006469855,0.003026582,0.0012601062,-0.0017883974,0.0006352478,-0.00059620873,-0.0013326487,-0.0005448001,0.00083365437,0.0013051361,0.0016583516,-0.0014589535,0.001696351,metal
-29.664824,43.076847,-11.628352,30.214506,-5.8718543,11.716939,-8.468774,9.679508,-3.9307055,7.5970416,-4.219714,9.271269,-3.529383,0.0019488427,0.011149288,-0.009635674,-0.012671153,-0.007298621,0.0062696785,0.009187216,0.0019851665,0.0042444635,0.005217813,0.007052217,-0.0038534394,-0.0010772807,-0.00673346,-0.00019335673,0.003074618,-0.0023395165,0.00143155,-0.003749699,-0.0006308056,0.00047965927,0.0026995256,-8.234283e-05,-0.0011756284,-0.0012739247,-0.00021449845,metal
-30.380909,39.984386,-12.755474,31.890743,-6.951864,10.904836,-5.124657,6.930029,-3.114321,8.60202,-4.145959,9.318921,-3.2486753,0.026958732,-0.023852384,0.012921263,0.0018039052,0.00647128,-0.0114634475,-0.0075452514,0.0068122484,0.0008779557,0.0062949234,0.0057344553,0.006619143,0.0054231337,0.00025951263,-0.003434271,0.0042832256,-0.003642302,0.0045152847,0.0010473696,0.0014651708,-0.0019016769,-0.0023309267,-0.0007951141,0.0015817058,0.0026860489,0.0044046026,metal
-23.383698,41.812077,-12.946622,27.394136,-7.3314586,12.560097,-5.7564483,8.352706,-3.8885283,9.094438,-5.5193515,8.557929,-4.3431497,0.0049110907,-0.003227073,-0.0031304916,0.0044955374,5.8744274e-05,0.0016680096,0.0009789035,0.0013396232,0.0014368388,0.006120957,-0.0003372052,-0.0042404947,-0.0068531684,-0.021669935,0.008389636,0.0041267322,0.0027935437,-0.0066831666,0.0062313513,-0.0019484451,0.0011271643,0.0006420317,-0.00040619352,-0.0034831327,0.003242775,0.0006058532,metal
-24.499584,39.675465,-13.067456,30.720716,-9.45188,13.432763,-5.0880585,8.70501,-3.368488,8.3317585,-5.1562,9.050271,-4.596742,0.008713054,-0.00653611,0.00873962,-0.007126559,0.008754768,0.0075465958,0.0066423337,-0.0053054267,-0.0021826187,-0.0031136165,-0.003336326,-0.0060069193,-0.0037369449,-0.01059074,0.0022079616,-0.0018815938,0.0005409348,-0.004502083,-0.0036479863,-0.004627484,0.0016921962,-0.00050931436,0.0008871977,0.0024023263,0.003284988,0.001419052,metal
-21.795979,38.720356,-8.160804,30.434505,-7.279922,12.797418,-4.375266,7.320381,-1.7852209,7.9785852,-4.6999526,9.312044,-4.2733693,-0.0041182684,0.0019956783,-0.0049982932,-0.0023159063,0.00044662133,0.011281693,0.0071682683,0.003303392,0.005481635,0.007421396,-0.0036681257,-0.0055316393,-0.0044717095,-0.0009422599,0.0055194334,-0.0024876173,-0.005035798,-0.0039768987,-0.0009809554,-0.0033771703,-0.0026109188,0.002215347,0.0040570465,0.002980636,-0.0037601572,0.0021710617,metal
-24.226444,29.584421,-7.085341,29.064573,-8.499039,14.615902,-5.8845487,9.469049,-1.2161632,8.683909,-3.7482636,9.288966,-3.7024257,-4.2065665e-05,0.0159052,-0.010192169,-0.0005549164,-0.010372174,0.0027732658,-0.008382161,-0.005771009,-0.0096834,0.003501018,0.01045675,0.0069203293,0.0043324484,-0.005832833,0.0038103797,-0.00071496604,-0.0015488606,-8.257525e-05,0.00033144708,-0.00076814776,-0.0015620315,0.0024413604,0.0009681179,0.0017940727,-0.00304306,0.00078175514,metal
-30.250683,46.849556,-18.229403,32.433903,-6.4839444,12.016941,-3.7868958,8.512418,-2.078024,8.544817,-4.3697176,7.42981,-3.1999354,-0.003311818,-0.00814922,-0.001381565,0.005256613,0.0049978923,-0.004892382,-0.006275862,0.0011414964,0.0036682538,0.00066488434,-0.00392562,0.0020987035,-0.0030544947,-0.005759734,0.001230255,0.006344987,-0.0003992437,-0.003563528,0.0037127172,0.003752395,-0.00017148952,-0.0013514746,-0.0025802809,0.002131615,-0.0011835903,0.0023987324,metal
-27.64545,41.21967,-9.633842,27.93269,-9.489687,11.631115,-4.585264,7.356724,-2.7733808,8.531034,-4.461374,9.48111,-3.4154243,-0.008539568,-0.005187432,-0.0006894623,0.0040400564,0.003965361,0.0059566735,0.0038564266,0.006061685,0.00045994538,-0.00091975805,-0.00045662082,-0.0030403468,-0.0075445124,-0.005088649,0.010577868,-0.0027345084,0.0023081724,-0.00046215672,6.09673e-06,-0.0007422942,-0.001101803,-0.0006438246,0.0034390695,0.0003209126,-0.0016729869,0.0011094107,metal
-29.618378,35.58549,-8.183265,29.709898,-6.7157683,13.29702,-6.4744034,8.738206,-2.8951318,7.8083787,-4.1354547,9.359326,-3.4608061,-0.0086001335,9.691079e-05,-0.0024026195,0.005258205,-0.00801974,-0.0008440606,-0.0036235885,-0.009095832,-0.0019311131,0.0044510057,0.0064778486,0.005982393,0.0007644181,-0.0020999531,0.00020379866,0.007788383,0.0019936753,0.004212892,-0.0012730387,0.0036831722,-0.0019308508,0.00047365026,0.00030303473,0.0054343794,0.0019193393,-0.00026451002,metal
-23.696913,34.835503,-11.140178,30.688267,-7.6807885,12.943517,-5.6482625,8.159501,-2.8347979,8.427937,-4.0544996,8.659073,-3.8738723,0.012033327,-0.0058619343,0.008091202,-0.0011534564,0.0070624445,6.187783e-05,-0.0028026437,-0.00079045375,-0.0030781948,0.0004019446,-0.0021283932,-0.00067852857,0.00022203113,-0.0020869395,0.00101938,-0.00046244962,-0.0013679882,-0.0029679511,-0.0017997752,0.0022577255,0.0009843322,0.00082769565,-0.0012938286,0.0008310949,0.00024522512,0.0001136402,metal
-23.30448,38.154396,-8.511993,29.924353,-8.753265,10.981984,-6.2936463,6.2812667,-2.7075264,8.35216,-4.571094,8.187448,-4.2884793,0.004769291,-0.009472234,0.0039512976,-0.008381656,-4.2895797e-05,0.013427229,0.010130856,0.0074533895,0.006283255,-0.0004693112,-0.011666207,-0.012553933,-0.007098914,-0.008168355,0.00041178393,-0.0039146123,0.0012337987,0.00060167,-4.154264e-05,0.0025746978,-0.0028042877,-0.0025309252,-0.0012731728,-0.0011866011,-0.00019218981,-0.0013237937,metal
-44.50312,43.843338,-13.782821,34.94466,-0.9084365,12.068326,-2.5235765,8.96323,-3.5877154,8.9231615,-5.458061,7.4577365,-1.4908928,0.008600131,-0.020288074,0.01648112,-0.011913881,0.005621021,-0.0031905188,-0.0050507374,-0.0107649565,0.0017094729,0.002930441,0.0035628015,-0.0029302395,-0.0064564394,0.01189537,-0.007179562,-0.0009670774,0.000109721965,-0.00075010525,-0.0025658866,-0.00020358954,-0.00220065,0.0012382335,0.00018174484,-0.0018492381,-0.001829914,-0.0016752688,metal
-39.09318,54.34756,-16.623755,21.890501,-7.946271,11.242426,-6.908511,12.334914,-8.016993,10.698107,-5.073481,5.7842197,-6.8145957,0.011819766,0.0016372541,-0.0003519722,-0.01756665,-0.0103300745,0.0069027436,0.005332528,-0.00052910636,-0.00679593,-0.006254062,-0.0064445594,0.00069483917,0.002694314,-0.003097874,0.0026831331,0.0032635643,0.0038215374,0.000392946,-0.002212288,0.0016537729,-0.0023165373,0.002755351,-0.0029662617,-0.0007002005,0.003642666,0.0019654923,metal
-38.76994,54.216164,-20.641573,27.315676,-6.6946917,10.594441,-7.702628,13.233698,-5.1340094,9.611388,-6.490315,4.9507937,-7.3373833,0.027235085,-0.011899706,0.009905425,-0.013123494,0.0042519034,0.004113911,-0.0009724933,0.005479095,0.0013303634,0.007434283,0.0042773657,-0.003226082,0.0002217551,-0.008893696,0.0006086806,0.0020310555,0.00108118,0.0016030767,0.0010349193,0.0041983663,0.002105712,0.00060596486,0.0008326883,0.0007268477,-0.00083083997,0.002814488,metal
-64.241005,57.99371,-20.510881,30.263065,-7.4731655,13.877592,-7.4074707,10.814505,-5.989548,7.352258,-6.791321,5.793211,-7.18326,-0.012327267,0.007465283,0.017475277,-0.0018469135,0.0049896534,0.008470927,0.0044701775,0.006077606,0.0005397024,0.004665232,0.0010589045,0.003225483,0.004789797,-0.011620661,0.0010974527,-0.0027576676,-0.0020732721,-0.0006763359,-0.0029248977,-0.001507588,-0.0058164764,-0.0018820397,-0.0025166892,0.0040049534,-0.0023484924,0.00063777773,metal
-72.46197,42.913006,-21.122597,24.840961,-0.64776087,14.747662,1.1958264,11.393806,-6.587755,9.70035,-3.069132,6.7166157,-6.1808934,0.007865287,-0.044702582,0.02477881,-0.01287097,0.008275154,0.008228651,-0.008510443,0.0053295414,-0.0006388115,0.0011281677,-0.0014514304,0.0019319708,0.0020092728,0.008447717,-0.014597914,0.007168161,-0.005509927,0.0017030418,-0.0005979145,0.0013352628,-0.0022537902,-0.0065920153,-0.0022946675,-0.0039443336,-0.00257296,0.0023542773,metal
-86.391525,58.70294,-27.487215,29.416904,0.6019389,11.122346,1.0500985,11.642764,-6.7320743,9.140105,-4.831073,5.9313335,-5.6534543,0.025297167,-0.010547838,0.010137449,-0.016107526,-0.009025022,-0.0044537154,0.0044366415,0.003476661,-0.0011942318,-0.012878739,-0.012245193,-0.010866363,-0.0055550607,-0.0137727745,0.0058309822,-0.0025206767,-0.0026924305,-0.00047662077,-0.0018937765,0.0035853656,0.0005634526,-3.547698e-06,0.0019386556,0.00081686076,-0.00018573471,-0.0002566043,metal
-80.94994,50.195892,-27.004087,24.802048,-0.16787277,12.837089,-3.6876216,13.737332,-4.371765,12.055633,-4.066149,5.2899876,-9.042362,0.019376213,-0.04231081,0.02205727,-0.0074850786,-0.008925238,0.0067713885,-0.00017907521,-4.9869126e-05,-0.00043689384,-0.0019584433,-0.0014483477,-0.0029315022,0.002040998,-0.01104634,0.001627743,-0.0013917078,-0.002317314,0.0011697339,0.0010350037,1.6602453e-05,-0.0018491568,-0.0028337361,-0.0002894763,0.00224671,-0.00012167074,-0.00011961892,metal
-92.36616,45.181362,-21.6196,27.962967,-1.0481449,8.296336,-3.444823,9.499357,-5.0528135,7.9881816,-7.343843,6.1534214,-7.714026,0.010135696,0.004861347,0.00047414357,-0.010746673,-0.014168559,0.0098695215,0.012808812,-0.0020743224,-0.009460232,0.0013516512,0.007466425,0.00090152683,-0.0029829808,-0.0044732457,-0.0062824334,0.005700619,-0.010084928,0.0015292588,5.4072705e-05,0.003449862,0.0013919858,0.0028509784,-0.00024812366,0.0016204253,-0.0012898108,0.005498878,metal
-77.82663,42.287006,-18.994957,26.48181,-0.8023556,13.680497,0.14841653,13.202735,-3.2198014,9.39902,-5.869045,5.297756,-7.3652844,0.009537185,-0.00062516413,-0.019833036,-0.00030685632,0.0019428949,0.018780254,0.009510423,0.0045412304,0.0006270206,0.005661218,0.008393941,0.008038209,-0.0009416505,0.004241889,-0.007435031,0.012022371,-0.004039447,0.0044026207,-0.0064989296,-0.0025368263,0.0021724608,0.0022463454,-2.313158e-05,-0.0020368425,-0.0018038289,-0.002329304,metal
-104.38388,52.92393,-21.044153,30.660631,-1.9984905,9.156782,-0.5211259,10.541815,-7.288703,8.507936,-6.6874523,6.5249586,-8.532207,0.030483391,-0.03294885,0.0064612846,-0.011326405,-0.006890808,0.008068654,0.0032167966,0.012465332,-0.004816607,-0.0063975253,-0.011388473,-0.009623832,-7.8262325e-05,-0.006469855,0.003026582,0.0012601062,-0.0017883974,0.0006352478,-0.00059620873,-0.0013326487,-0.0005448001,0.00083365437,0.0013051361,0.0016583516,-0.0014589535,0.001696351,metal
-76.54757,55.5518,-15.067175,38.22279,1.6352605,8.859906,-2.0007427,7.3551846,-8.190793,5.4630985,-3.022439,7.928098,-5.568081,0.025322227,-0.007998312,0.014939345,-0.0026177717,-0.0012658767,0.0021419015,-0.0046142926,0.000475861,-0.0077632386,0.0012462904,-0.0051643727,-0.00018755392,-0.0002448996,-0.042402055,0.003983024,-0.008297487,0.0061062844,0.0038571712,-0.0029791074,0.0064806542,-0.0014504272,0.0029170667,-0.0029428797,0.002462343,0.0008583209,0.0021893594,metal
-87.713776,58.610947,-18.600412,26.52948,-8.906027,12.002311,-3.8080575,10.745552,-4.3347006,6.5394716,-5.6528277,8.492164,-5.0684204,-0.03923608,0.0085369265,0.011476136,-0.008726035,-0.007210567,0.002702737,0.006258104,-0.009342046,-0.003700216,0.0034903279,0.0034845306,0.0013485722,-0.0011901679,0.0047332942,0.0011095256,0.008844582,-4.9678833e-06,-0.00052811945,-0.002109283,0.0010716275,-0.0031605354,-0.0019437177,-0.0011113151,0.0012038726,-0.0033981227,0.0010048143,metal
-92.44977,62.83575,-4.1982217,36.341732,-0.8945851,15.576317,-4.122227,10.950365,-2.019904,11.015721,-3.086606,9.28855,-5.4464655,-0.011848901,0.022477578,0.0056013092,0.004027425,-0.002987718,-0.0080515,0.001301057,0.0011683305,0.0010084241,-0.0014914825,0.0026042874,-0.0013188489,0.00056366576,-0.00544535,-0.003145458,0.0062591326,-0.001580256,0.007696864,-0.00066511374,-0.0012053227,-0.0039100735,0.0005206618,-0.0017428199,0.004780511,-0.0011318685,-0.0027674814,metal
-140.69432,41.154305,-2.906713,27.586935,-0.59027237,8.0918865,-7.6023874,3.6359951,-5.591355,8.211727,-7.2489057,5.4847174,-4.3525405,0.023549195,-0.008317683,0.012443029,0.001995277,0.0010486593,0.010584802,-0.004741817,0.005972368,0.0021182024,0.003749587,-0.0037145084,-0.0022874048,0.0003437133,0.0013283967,-0.0066705346,0.002306866,-0.009278377,-0.006960964,-0.0071363086,-0.0016739628,0.0012170344,0.0052964515,0.0021888595,0.0029756983,-0.00092489907,-0.0031146565,metal
-75.37298,44.586994,-9.205226,22.67241,-10.087276,12.180758,-6.9919415,10.024459,-5.0573287,10.351596,-4.370846,7.8818154,-4.0477157,0.06868213,0.00033736986,0.005165116,0.006820722,0.0029032342,0.004572332,0.0011266592,0.0052806274,0.0024539407,-0.0019043416,-0.0070763123,-0.00033839451,-0.0013123557,0.005896555,-0.0057954607,-0.0057796203,2.3666502e-05,0.0024011945,0.0030933646,0.0010620601,-0.0007987504,0.0015855114,0.00050783175,-0.0017589405,-0.0017166021,-8.681276e-05,metal
-49.922913,52.18072,-15.041719,32.529747,-2.5039988,13.922276,-2.4623783,12.402522,-3.9835596,7.098916,-3.8788216,7.8053265,-4.140101,-0.0011150282,-0.0013308905,0.008113076,0.0016943912,0.006752373,0.0027700653,-0.0025192113,-7.413592e-05,0.0016189585,0.0047938772,-0.0026256095,0.0019589213,-0.00053006405,-0.013284532,0.0014919436,0.004936057,-0.0048172297,0.0027694595,0.0020716935,0.0040454394,-0.0018268089,0.0042124926,0.0025634575,0.004081205,0.00062337564,0.0027046632,metal
-28.911583,44.31197,-6.591144,29.517643,3.0120487,13.431882,-1.8782389,13.25422,-5.5454025,8.31496,-2.6007967,6.622607,-3.0391037,0.030148948,-0.012185893,0.016614385,-0.009862725,-0.0022753032,0.0043768864,0.006695605,-0.0012649164,0.0047679488,-0.004012044,0.0036702668,0.0021038447,0.004519228,0.028268483,-0.022214316,0.0103659285,-0.009343145,0.005066912,-0.00672294,-0.012008105,-0.0075427406,0.00023979008,0.004857511,0.0049880934,-0.0018279654,0.0031611612,metal
-144.26752,41.597244,-3.4081442,35.59646,-3.3375497,18.292149,-2.8114505,11.218595,-3.8459795,8.106962,-3.6117175,7.8732657,-4.3544173,0.0006476031,-0.050905008,0.03366013,-0.0073185386,0.017146232,0.0043543014,0.0055711963,0.0018069709,-0.005728329,-0.0027058702,-0.006722492,0.0011612958,-0.0009767608,-0.009368524,0.013301389,-0.012232408,0.0047775875,-0.0019717156,-0.010471422,-0.0002097935,-0.004766607,0.00500398,-0.005437732,0.0003909423,-0.00085855415,0.0026471938,metal
-52.43416,60.87669,-5.860852,28.409899,1.574918,9.262868,-4.762945,11.4191475,-4.1201253,7.1040716,-2.5738053,7.445275,-4.139035,-0.028778946,0.015123987,0.0065216334,0.0042269016,0.0044122706,0.0077262586,-0.0053222096,-0.0075516286,0.00016290166,-0.0020221602,-0.0024469465,-0.0002237362,0.002469394,-0.0098286625,0.0027288713,-0.00025946504,-0.0035679874,-0.0008289388,0.0012399793,0.00023178407,0.0054052654,0.002246592,-0.0008577854,0.0016315712,0.00052626303,-0.00022291298,metal
-87.42742,42.63372,-11.642072,36.591854,-6.6445813,10.96234,-3.9431193,11.735691,-2.8229234,9.746565,-4.3219614,6.0348163,-9.135349,0.0589365,-0.022224221,0.006304737,-0.00756242,-0.003368631,-0.00644447,-0.0030251679,0.006218787,-0.002659978,0.0010515664,-0.0137963025,0.0046004895,0.0030586715,-0.0061789933,-0.00021710325,-0.00045327854,-0.0039812746,0.0009992226,0.0022070147,0.0019288398,-0.003584295,-0.002886742,-0.0016109392,0.0008954072,0.00037333625,-0.00023671397,metal
-54.3392,46.518093,-10.698059,30.672781,-11.58698,14.5253935,-7.5339174,9.391851,-5.7026954,8.606879,-4.0956464,7.8610125,-5.41767,0.00060341106,-0.006755056,-0.014320014,0.012154778,0.012112354,0.004288623,-0.010596758,-0.0032818397,0.005314993,-0.0015814251,-0.0028788971,-0.0012251168,-0.0035061578,-0.020868978,0.00064866384,0.0019088935,0.004718035,0.0002842901,-0.00027167963,-0.0023833534,-0.0031963948,0.0011142743,-0.0023532116,0.000305785,0.0004025883,0.0062538106,metal
-34.2126,40.763885,-6.153502,27.994879,1.2381394,16.391928,-2.2260392,16.435663,-3.559688,10.687587,-3.5651503,7.761173,-4.1550364,-0.0162901,-0.009249739,-0.003257247,0.0030924242,0.015082431,0.006271625,0.005928052,0.0033252677,0.005315322,-0.00026589792,-0.0047516525,0.0016815682,0.0044316407,-0.021060154,0.013232896,-0.015368517,0.0011366743,1.5646841e-05,-0.00068120373,0.003809387,-0.0075369813,0.004024764,0.003732599,0.002684427,0.0024021424,0.0027818258,metal
-71.54041,45.248497,-18.774393,27.671885,-2.212118,19.253891,-4.9386077,11.048099,-6.8559666,8.935449,-3.9217806,9.312379,-4.3784394,0.035291515,-0.023159558,0.017107848,0.008507006,0.006009995,-0.0006905251,-0.005891123,0.0020293635,-8.394067e-05,-0.0043335943,-0.0045914194,0.0007203929,-4.2205345e-05,0.024823276,0.014368116,-0.0009526218,0.0065811714,0.00038736177,-0.0008628031,0.0016816453,0.0007353126,0.007225337,0.00095818803,0.0027965684,-0.0005771075,0.004147495,metal
-73.01275,40.179413,-5.5619464,27.55472,-0.55957097,17.232517,-7.5083,13.629949,-4.275479,9.888613,-4.7215405,7.663493,-2.999165,0.008397452,0.023346547,-0.0012012646,0.0063727815,-0.0010487282,0.0107144825,-0.0003486386,-0.0031859677,0.004418177,0.001422649,-0.0011076101,-0.0026350687,-0.009910722,0.0042427196,-0.0050883493,0.002843293,-0.007928807,0.0011670616,-0.003623267,0.0009685363,-0.0042211814,0.0018246603,0.00080249785,0.002169759,0.0011108475,0.0036604912,metal
-41.20889,66.38851,-25.27991,21.40102,-9.476966,14.094699,-5.366299,14.503713,-7.4100776,10.935176,-4.7543917,6.682105,-1.7136906,0.07378872,-0.008266022,0.03412406,-0.012998882,-0.008222264,-0.00982824,0.0054105017,0.009013004,-0.008325105,0.0073336773,-0.0017207925,0.01124806,0.0042495485,-0.018711587,0.011553948,-0.0050680814,-0.00029126508,-0.0018115842,-0.009818525,0.005067316,0.0023103359,0.006965753,-0.002624144,0.0005999393,-0.0017950891,-0.0019715878,metal
-63.64379,55.81749,-19.322107,28.055504,-10.301491,14.276622,-3.615772,9.541834,-5.9394193,6.251885,-3.6039581,5.316419,-4.639091,0.023571784,-0.017222036,0.004749186,0.0020575607,0.011358515,0.004828496,-0.0023000864,0.0028052502,-0.0084708985,0.0041038557,-0.009297945,0.00022142688,-0.0038853486,-7.466097e-05,-0.0051681134,0.012497908,-0.0020255165,0.009108115,-0.0014230494,-0.0020213088,0.0009215385,-0.001610157,0.002711885,0.0007036979,-0.0022831578,0.004099458,metal
-46.606384,57.682587,-11.42075,36.87392,-6.0056095,9.36687,-7.2527747,9.855555,-7.120499,9.172483,-1.4539707,2.493114,-5.1565228,0.019233758,-0.032219134,0.0063872295,0.0032965483,0.006214015,0.005229172,9.55544e-05,-0.0008691661,-0.0043753907,-0.0012762635,-0.0002682266,0.0007175164,-0.0037392066,-0.028295727,0.01304777,0.0023617244,0.00070290646,0.007026665,-0.006231461,0.00081302517,-0.004289427,0.004020647,-0.0007998889,0.0050290367,-0.0013536705,0.0021885536,metal
-32.115578,52.38712,-15.642752,23.232927,-6.394338,12.050419,-5.4485044,9.113349,-1.9009277,8.725686,-5.60021,7.120307,-3.8949866,-0.034435004,0.025244657,-0.017641993,0.006040606,0.005874243,0.00999732,0.0014406994,-0.0015979379,-0.00034392497,-0.0030222966,0.0003033372,-0.0027202014,0.00123909,-7.860991e-06,-0.006423841,0.004978635,-0.0021522946,0.0022350007,-0.004327516,0.0024248317,0.0016256111,0.00449925,-0.00020479714,0.0025942181,-0.0018720721,0.0012230484,metal
-54.385284,49.048332,-14.5311,26.190365,-5.3158355,15.015208,-9.488755,8.230871,-1.4557344,5.8821077,-6.6069717,7.168431,-4.685592,0.019338172,0.023763163,-0.019905781,-0.01268109,0.004020426,-0.00032102794,-0.000119855955,-0.0069961725,-0.003097526,-0.0006130833,-0.0002684608,-0.0025297434,-0.001834967,0.005140975,-0.0055846306,-0.003699583,-0.0044897026,0.0033546453,0.0037398345,0.00682217,-0.0014760182,0.0012259457,-0.0006877362,-0.0006335967,-0.005581318,-0.0009871564,metal
-83.16457,49.761017,-13.524368,26.517467,-9.332033,12.114027,-6.2280874,8.710713,-7.056677,11.261889,-2.1627808,7.2944384,-3.5465004,-0.0048775286,-0.019489292,0.019940227,-0.00608651,0.0056058173,0.00530216,0.0046508787,-0.0019156964,-0.0068857484,-0.0012669264,-0.004796959,0.00094360544,0.0036056056,-0.017318096,-3.0867186e-06,-0.00043911723,-0.0017432097,0.0014140112,-0.001666718,-0.0010920548,-0.0011484771,-0.0007227269,-0.0037445398,-0.004145942,-1.590794e-05,0.0029717248,metal
-19.684956,31.970339,1.3475302,25.885706,-3.4727457,12.061543,-4.5003943,13.765221,-6.593945,9.55222,-2.831099,8.61942,-2.2500882,-0.004895759,0.0051781875,-0.0057877963,-0.006356396,-0.0015202705,0.0044306573,0.0037395838,0.0015894934,-0.0065959627,-0.002871679,-0.0041416823,0.00078349543,0.003943258,0.011396186,0.0029094347,0.00070441,-0.006495818,0.00050559343,0.0048084413,0.0042822915,-0.0018113867,-0.0028877475,-0.006381601,-0.00084463175,6.906542e-05,0.0014948926,metal
